congress,date,resolution,party_designation,committee,member,rank,role
110,2007-01-12,S.Res.28,minority,Armed Services,Mr. Cornyn,10,
110,2007-01-12,S.Res.28,minority,Armed Services,Mr. Thune,11,
110,2007-01-12,S.Res.28,minority,Armed Services,Mr. Martinez,12,
110,2007-01-12,S.Res.28,minority,"Banking, Housing, and Urban Affairs",Mr. Shelby,1,
110,2007-01-12,S.Res.28,minority,"Banking, Housing, and Urban Affairs",Mr. Bennett,2,
110,2007-01-12,S.Res.28,minority,"Banking, Housing, and Urban Affairs",Mr. Allard,3,
110,2007-01-12,S.Res.28,minority,"Banking, Housing, and Urban Affairs",Mr. Enzi,4,
110,2007-01-12,S.Res.28,minority,"Banking, Housing, and Urban Affairs",Mr. Hagel,5,
110,2007-01-12,S.Res.28,minority,"Banking, Housing, and Urban Affairs",Mr. Bunning,6,
110,2007-01-12,S.Res.28,minority,"Banking, Housing, and Urban Affairs",Mr. Crapo,7,
110,2007-01-12,S.Res.28,minority,"Banking, Housing, and Urban Affairs",Mr. Sununu,8,
110,2007-01-12,S.Res.28,minority,"Banking, Housing, and Urban Affairs",Mrs. Dole,9,
110,2007-01-12,S.Res.28,minority,"Banking, Housing, and Urban Affairs",Mr. Martinez,10,
110,2007-01-12,S.Res.28,minority,"Commerce, Science, and Transportation",Mr. Stevens,1,
110,2007-01-12,S.Res.28,minority,"Commerce, Science, and Transportation",Mr. McCain,2,
110,2007-01-12,S.Res.28,minority,"Commerce, Science, and Transportation",Mr. Lott,3,
110,2007-01-12,S.Res.28,minority,"Commerce, Science, and Transportation",Mrs. Hutchison,4,
110,2007-01-12,S.Res.28,minority,"Commerce, Science, and Transportation",Ms. Snowe,5,
110,2007-01-12,S.Res.28,minority,"Commerce, Science, and Transportation",Mr. Smith,6,
110,2007-01-12,S.Res.28,minority,"Commerce, Science, and Transportation",Mr. Ensign,7,
110,2007-01-12,S.Res.28,minority,"Commerce, Science, and Transportation",Mr. Sununu,8,
110,2007-01-12,S.Res.28,minority,"Commerce, Science, and Transportation",Mr. DeMint,9,
110,2007-01-12,S.Res.28,minority,"Commerce, Science, and Transportation",Mr. Vitter,10,
110,2007-01-12,S.Res.28,minority,"Commerce, Science, and Transportation",Mr. Thune,11,
110,2007-01-12,S.Res.28,minority,Energy and Natural Resources,Mr. Domenici,1,
110,2007-01-12,S.Res.28,minority,Energy and Natural Resources,Mr. Craig,2,
110,2007-01-12,S.Res.28,minority,Energy and Natural Resources,Mr. Thomas,3,
110,2007-01-12,S.Res.28,minority,Energy and Natural Resources,Ms. Murkowski,4,
110,2007-01-12,S.Res.28,minority,Energy and Natural Resources,Mr. Burr,5,
110,2007-01-12,S.Res.28,minority,Energy and Natural Resources,Mr. DeMint,6,
110,2007-01-12,S.Res.28,minority,Energy and Natural Resources,Mr. Corker,7,
110,2007-01-12,S.Res.28,minority,Energy and Natural Resources,Mr. Sessions,8,
110,2007-01-12,S.Res.28,minority,Energy and Natural Resources,Mr. Smith,9,
110,2007-01-12,S.Res.28,minority,Energy and Natural Resources,Mr. Bunning,10,
110,2007-01-12,S.Res.28,minority,Energy and Natural Resources,Mr. Martinez,11,
110,2007-01-12,S.Res.28,minority,Environment and Public Works,Mr. Inhofe,1,
110,2007-01-12,S.Res.28,minority,Environment and Public Works,Mr. Warner,2,
110,2007-01-12,S.Res.28,minority,Environment and Public Works,Mr. Voinovich,3,
110,2007-01-12,S.Res.28,minority,Environment and Public Works,Mr. Isakson,4,
110,2007-01-12,S.Res.28,minority,Environment and Public Works,Mr. Vitter,5,
110,2007-01-12,S.Res.28,minority,Environment and Public Works,Mr. Craig,6,
110,2007-01-12,S.Res.28,minority,Environment and Public Works,Mr. Alexander,7,
110,2007-01-12,S.Res.28,minority,Environment and Public Works,Mr. Thomas,8,
110,2007-01-12,S.Res.28,minority,Environment and Public Works,Mr. Bond,9,
110,2007-01-12,S.Res.28,minority,Finance,Mr. Grassley,1,
110,2007-01-12,S.Res.28,minority,Finance,Mr. Hatch,2,
110,2007-01-12,S.Res.28,minority,Finance,Mr. Lott,3,
110,2007-01-12,S.Res.28,minority,Finance,Ms. Snowe,4,
110,2007-01-12,S.Res.28,minority,Finance,Mr. Kyl,5,
110,2007-01-12,S.Res.28,minority,Finance,Mr. Thomas,6,
110,2007-01-12,S.Res.28,minority,Finance,Mr. Smith,7,
110,2007-01-12,S.Res.28,minority,Finance,Mr. Bunning,8,
110,2007-01-12,S.Res.28,minority,Finance,Mr. Crapo,9,
110,2007-01-12,S.Res.28,minority,Finance,Mr. Roberts,10,
110,2007-01-12,S.Res.28,minority,Foreign Relations,Mr. Lugar,1,
110,2007-01-12,S.Res.28,minority,Foreign Relations,Mr. Hagel,2,
110,2007-01-12,S.Res.28,minority,Foreign Relations,Mr. Coleman,3,
110,2007-01-12,S.Res.28,minority,Foreign Relations,Mr. Corker,4,
110,2007-01-12,S.Res.28,minority,Foreign Relations,Mr. Sununu,5,
110,2007-01-12,S.Res.28,minority,Foreign Relations,Mr. Voinovich,6,
110,2007-01-12,S.Res.28,minority,Foreign Relations,Ms. Murkowski,7,
110,2007-01-12,S.Res.28,minority,Foreign Relations,Mr. DeMint,8,
110,2007-01-12,S.Res.28,minority,Foreign Relations,Mr. Isakson,9,
110,2007-01-12,S.Res.28,minority,Foreign Relations,Mr. Vitter,10,
110,2007-01-12,S.Res.28,minority,"Health, Education, Labor, and Pensions",Mr. Enzi,1,
110,2007-01-12,S.Res.28,minority,"Health, Education, Labor, and Pensions",Mr. Gregg,2,
110,2007-01-12,S.Res.28,minority,"Health, Education, Labor, and Pensions",Mr. Alexander,3,
110,2007-01-12,S.Res.28,minority,"Health, Education, Labor, and Pensions",Mr. Burr,4,
110,2007-01-12,S.Res.28,minority,"Health, Education, Labor, and Pensions",Mr. Isakson,5,
110,2007-01-12,S.Res.28,minority,"Health, Education, Labor, and Pensions",Ms. Murkowski,6,
110,2007-01-12,S.Res.28,minority,"Health, Education, Labor, and Pensions",Mr. Hatch,7,
110,2007-01-12,S.Res.28,minority,"Health, Education, Labor, and Pensions",Mr. Roberts,8,
110,2007-01-12,S.Res.28,minority,"Health, Education, Labor, and Pensions",Mr. Allard,9,
110,2007-01-12,S.Res.28,minority,"Health, Education, Labor, and Pensions",Mr. Coburn,10,
110,2007-01-12,S.Res.28,minority,Homeland Security and Governmental Affairs,Ms. Collins,1,
110,2007-01-12,S.Res.28,minority,Homeland Security and Governmental Affairs,Mr. Stevens,2,
110,2007-01-12,S.Res.28,minority,Homeland Security and Governmental Affairs,Mr. Voinovich,3,
110,2007-01-12,S.Res.28,minority,Homeland Security and Governmental Affairs,Mr. Coleman,4,
110,2007-01-12,S.Res.28,minority,Homeland Security and Governmental Affairs,Mr. Coburn,5,
110,2007-01-12,S.Res.28,minority,Homeland Security and Governmental Affairs,Mr. Domenici,6,
110,2007-01-12,S.Res.28,minority,Homeland Security and Governmental Affairs,Mr. Warner,7,
110,2007-01-12,S.Res.28,minority,Homeland Security and Governmental Affairs,Mr. Sununu,8,
110,2007-01-12,S.Res.28,minority,Judiciary,Mr. Specter,1,
110,2007-01-12,S.Res.28,minority,Judiciary,Mr. Hatch,2,
110,2007-01-12,S.Res.28,minority,Judiciary,Mr. Grassley,3,
110,2007-01-12,S.Res.28,minority,Judiciary,Mr. Kyl,4,
110,2007-01-12,S.Res.28,minority,Judiciary,Mr. Sessions,5,
110,2007-01-12,S.Res.28,minority,Judiciary,Mr. Graham,6,
110,2007-01-12,S.Res.28,minority,Judiciary,Mr. Cornyn,7,
110,2007-01-12,S.Res.28,minority,Judiciary,Mr. Brownback,8,
110,2007-01-12,S.Res.28,minority,Judiciary,Mr. Coburn,9,
110,2007-01-12,S.Res.28,minority,Budget,Mr. Gregg,1,
110,2007-01-12,S.Res.28,minority,Budget,Mr. Domenici,2,
110,2007-01-12,S.Res.28,minority,Budget,Mr. Grassley,3,
110,2007-01-12,S.Res.28,minority,Budget,Mr. Allard,4,
110,2007-01-12,S.Res.28,minority,Budget,Mr. Enzi,5,
110,2007-01-12,S.Res.28,minority,Budget,Mr. Sessions,6,
110,2007-01-12,S.Res.28,minority,Budget,Mr. Bunning,7,
110,2007-01-12,S.Res.28,minority,Budget,Mr. Crapo,8,
110,2007-01-12,S.Res.28,minority,Budget,Mr. Ensign,9,
110,2007-01-12,S.Res.28,minority,Budget,Mr. Cornyn,10,
110,2007-01-12,S.Res.28,minority,Budget,Mr. Graham,11,
110,2007-01-12,S.Res.28,minority,Rules and Administration,Mr. Bennett,1,
110,2007-01-12,S.Res.28,minority,Rules and Administration,Mr. Stevens,2,
110,2007-01-12,S.Res.28,minority,Rules and Administration,Mr. McConnell,3,
110,2007-01-12,S.Res.28,minority,Rules and Administration,Mr. Cochran,4,
110,2007-01-12,S.Res.28,minority,Rules and Administration,Mr. Lott,5,
110,2007-01-12,S.Res.28,minority,Rules and Administration,Mr. Chambliss,6,
110,2007-01-12,S.Res.28,minority,Rules and Administration,Mrs. Hutchison,7,
110,2007-01-12,S.Res.28,minority,Rules and Administration,Mr. Hagel,8,
110,2007-01-12,S.Res.28,minority,Rules and Administration,Mr. Alexander,9,
110,2007-01-12,S.Res.28,minority,Small Business and Entrepreneurship,Ms. Snowe,1,
110,2007-01-12,S.Res.28,minority,Small Business and Entrepreneurship,Mr. Bond,2,
110,2007-01-12,S.Res.28,minority,Small Business and Entrepreneurship,Mr. Coleman,3,
110,2007-01-12,S.Res.28,minority,Small Business and Entrepreneurship,Mr. Vitter,4,
110,2007-01-12,S.Res.28,minority,Small Business and Entrepreneurship,Mrs. Dole,5,
110,2007-01-12,S.Res.28,minority,Small Business and Entrepreneurship,Mr. Thune,6,
110,2007-01-12,S.Res.28,minority,Small Business and Entrepreneurship,Mr. Corker,7,
110,2007-01-12,S.Res.28,minority,Small Business and Entrepreneurship,Mr. Enzi,8,
110,2007-01-12,S.Res.28,minority,Small Business and Entrepreneurship,Mr. Isakson,9,
110,2007-01-12,S.Res.28,minority,Veterans' Affairs,Mr. Craig,1,
110,2007-01-12,S.Res.28,minority,Veterans' Affairs,Mr. Specter,2,
110,2007-01-12,S.Res.28,minority,Veterans' Affairs,Mr. Burr,3,
110,2007-01-12,S.Res.28,minority,Veterans' Affairs,Mr. Isakson,4,
110,2007-01-12,S.Res.28,minority,Veterans' Affairs,Mr. Graham,5,
110,2007-01-12,S.Res.28,minority,Veterans' Affairs,Mrs. Hutchison,6,
110,2007-01-12,S.Res.28,minority,Veterans' Affairs,Mr. Ensign,7,
110,2007-01-12,S.Res.28,minority,Special Committee on Aging,Mr. Smith,1,
110,2007-01-12,S.Res.28,minority,Special Committee on Aging,Mr. Shelby,2,
110,2007-01-12,S.Res.28,minority,Special Committee on Aging,Ms. Collins,3,
110,2007-01-12,S.Res.28,minority,Special Committee on Aging,Mr. Martinez,4,
110,2007-01-12,S.Res.28,minority,Special Committee on Aging,Mr. Craig,5,
110,2007-01-12,S.Res.28,minority,Special Committee on Aging,Mrs. Dole,6,
110,2007-01-12,S.Res.28,minority,Special Committee on Aging,Mr. Coleman,7,
110,2007-01-12,S.Res.28,minority,Special Committee on Aging,Mr. Vitter,8,
110,2007-01-12,S.Res.28,minority,Special Committee on Aging,Mr. Corker,9,
110,2007-01-12,S.Res.28,minority,Special Committee on Aging,Mr. Specter,10,
110,2007-01-12,S.Res.28,minority,Select Committee on Intelligence,Mr. Bond,1,
110,2007-01-12,S.Res.28,minority,Select Committee on Intelligence,Mr. Warner,2,
110,2007-01-12,S.Res.28,minority,Select Committee on Intelligence,Mr. Hagel,3,
110,2007-01-12,S.Res.28,minority,Select Committee on Intelligence,Mr. Chambliss,4,
110,2007-01-12,S.Res.28,minority,Select Committee on Intelligence,Mr. Hatch,5,
110,2007-01-12,S.Res.28,minority,Select Committee on Intelligence,Ms. Snowe,6,
110,2007-01-12,S.Res.28,minority,Select Committee on Intelligence,Mr. Burr,7,
110,2007-01-12,S.Res.28,minority,Joint Economic Committee,Mr. Brownback,1,
110,2007-01-12,S.Res.28,minority,Joint Economic Committee,Mr. Sununu,2,
110,2007-01-12,S.Res.28,minority,Joint Economic Committee,Mr. DeMint,3,
110,2007-01-12,S.Res.28,minority,Joint Economic Committee,Mr. Bennett,4,
110,2007-01-12,S.Res.28,minority,Select Committee on Ethics,Mr. Cornyn,1,
110,2007-01-12,S.Res.28,minority,Select Committee on Ethics,Mr. Roberts,2,
110,2007-01-12,S.Res.28,minority,Select Committee on Ethics,Mr. Thomas,3,
110,2007-01-12,S.Res.28,minority,Indian Affairs,Mr. Thomas,1,
110,2007-01-12,S.Res.28,minority,Indian Affairs,Mr. McCain,2,
110,2007-01-12,S.Res.28,minority,Indian Affairs,Ms. Murkowski,3,
110,2007-01-12,S.Res.28,minority,Indian Affairs,Mr. Coburn,4,
110,2007-01-12,S.Res.28,minority,Indian Affairs,Mr. Domenici,5,
110,2007-01-12,S.Res.28,minority,Indian Affairs,Mr. Smith,6,
110,2007-01-12,S.Res.28,minority,Indian Affairs,Mr. Burr,7,
110,2007-07-10,S.Res.266,minority,Energy and Natural Resources,Mr. Domenici,1,
110,2007-07-10,S.Res.266,minority,Energy and Natural Resources,Mr. Craig,2,
110,2007-07-10,S.Res.266,minority,Energy and Natural Resources,Ms. Murkowski,3,
110,2007-07-10,S.Res.266,minority,Energy and Natural Resources,Mr. Burr,4,
110,2007-07-10,S.Res.266,minority,Energy and Natural Resources,Mr. DeMint,5,
110,2007-07-10,S.Res.266,minority,Energy and Natural Resources,Mr. Corker,6,
110,2007-07-10,S.Res.266,minority,Energy and Natural Resources,Mr. Barrasso,7,
110,2007-07-10,S.Res.266,minority,Energy and Natural Resources,Mr. Sessions,8,
110,2007-07-10,S.Res.266,minority,Energy and Natural Resources,Mr. Smith,9,
110,2007-07-10,S.Res.266,minority,Energy and Natural Resources,Mr. Bunning,10,
110,2007-07-10,S.Res.266,minority,Energy and Natural Resources,Mr. Martinez,11,
110,2007-07-10,S.Res.266,minority,Environment and Public Works,Mr. Inhofe,1,
110,2007-07-10,S.Res.266,minority,Environment and Public Works,Mr. Warner,2,
110,2007-07-10,S.Res.266,minority,Environment and Public Works,Mr. Voinovich,3,
110,2007-07-10,S.Res.266,minority,Environment and Public Works,Mr. Isakson,4,
110,2007-07-10,S.Res.266,minority,Environment and Public Works,Mr. Vitter,5,
110,2007-07-10,S.Res.266,minority,Environment and Public Works,Mr. Barrasso,6,
110,2007-07-10,S.Res.266,minority,Environment and Public Works,Mr. Craig,7,
110,2007-07-10,S.Res.266,minority,Environment and Public Works,Mr. Alexander,8,
110,2007-07-10,S.Res.266,minority,Environment and Public Works,Mr. Bond,9,
110,2007-07-10,S.Res.266,minority,Finance,Mr. Grassley,1,
110,2007-07-10,S.Res.266,minority,Finance,Mr. Hatch,2,
110,2007-07-10,S.Res.266,minority,Finance,Mr. Lott,3,
110,2007-07-10,S.Res.266,minority,Finance,Ms. Snowe,4,
110,2007-07-10,S.Res.266,minority,Finance,Mr. Kyl,5,
110,2007-07-10,S.Res.266,minority,Finance,Mr. Smith,6,
110,2007-07-10,S.Res.266,minority,Finance,Mr. Bunning,7,
110,2007-07-10,S.Res.266,minority,Finance,Mr. Crapo,8,
110,2007-07-10,S.Res.266,minority,Finance,Mr. Roberts,9,
110,2007-07-10,S.Res.266,minority,Finance,Mr. Ensign,10,
110,2007-07-10,S.Res.266,minority,Indian Affairs,Ms. Murkowski,1,
110,2007-07-10,S.Res.266,minority,Indian Affairs,Mr. McCain,2,
110,2007-07-10,S.Res.266,minority,Indian Affairs,Mr. Coburn,3,
110,2007-07-10,S.Res.266,minority,Indian Affairs,Mr. Barrasso,4,
110,2007-07-10,S.Res.266,minority,Indian Affairs,Mr. Domenici,5,
110,2007-07-10,S.Res.266,minority,Indian Affairs,Mr. Smith,6,
110,2007-07-10,S.Res.266,minority,Indian Affairs,Mr. Burr,7,
110,2008-01-24,S.Res.425,minority,Armed Services,Mr. McCain,1,
110,2008-01-24,S.Res.425,minority,Armed Services,Mr. Warner,2,
110,2008-01-24,S.Res.425,minority,Armed Services,Mr. Inhofe,3,
110,2008-01-24,S.Res.425,minority,Armed Services,Mr. Sessions,4,
110,2008-01-24,S.Res.425,minority,Armed Services,Ms. Collins,5,
110,2008-01-24,S.Res.425,minority,Armed Services,Mr. Chambliss,6,
110,2008-01-24,S.Res.425,minority,Armed Services,Mr. Graham,7,
110,2008-01-24,S.Res.425,minority,Armed Services,Mrs. Dole,8,
110,2008-01-24,S.Res.425,minority,Armed Services,Mr. Cornyn,9,
110,2008-01-24,S.Res.425,minority,Armed Services,Mr. Thune,10,
110,2008-01-24,S.Res.425,minority,Armed Services,Mr. Martinez,11,
110,2008-01-24,S.Res.425,minority,Armed Services,Mr. Wicker,12,
110,2008-01-24,S.Res.425,minority,"Banking, Housing, and Urban Affairs",Mr. Shelby,1,
110,2008-01-24,S.Res.425,minority,"Banking, Housing, and Urban Affairs",Mr. Bennett,2,
110,2008-01-24,S.Res.425,minority,"Banking, Housing, and Urban Affairs",Mr. Allard,3,
110,2008-01-24,S.Res.425,minority,"Banking, Housing, and Urban Affairs",Mr. Enzi,4,
110,2008-01-24,S.Res.425,minority,"Banking, Housing, and Urban Affairs",Mr. Hagel,5,
110,2008-01-24,S.Res.425,minority,"Banking, Housing, and Urban Affairs",Mr. Bunning,6,
110,2008-01-24,S.Res.425,minority,"Banking, Housing, and Urban Affairs",Mr. Crapo,7,
110,2008-01-24,S.Res.425,minority,"Banking, Housing, and Urban Affairs",Mrs. Dole,8,
110,2008-01-24,S.Res.425,minority,"Banking, Housing, and Urban Affairs",Mr. Martinez,9,
110,2008-01-24,S.Res.425,minority,"Banking, Housing, and Urban Affairs",Mr. Corker,10,
110,2008-01-24,S.Res.425,minority,"Commerce, Science, and Transportation",Mr. Stevens,1,
110,2008-01-24,S.Res.425,minority,"Commerce, Science, and Transportation",Mr. McCain,2,
110,2008-01-24,S.Res.425,minority,"Commerce, Science, and Transportation",Mrs. Hutchison,3,
110,2008-01-24,S.Res.425,minority,"Commerce, Science, and Transportation",Ms. Snowe,4,
110,2008-01-24,S.Res.425,minority,"Commerce, Science, and Transportation",Mr. Smith,5,
110,2008-01-24,S.Res.425,minority,"Commerce, Science, and Transportation",Mr. Ensign,6,
110,2008-01-24,S.Res.425,minority,"Commerce, Science, and Transportation",Mr. Sununu,7,
110,2008-01-24,S.Res.425,minority,"Commerce, Science, and Transportation",Mr. DeMint,8,
110,2008-01-24,S.Res.425,minority,"Commerce, Science, and Transportation",Mr. Vitter,9,
110,2008-01-24,S.Res.425,minority,"Commerce, Science, and Transportation",Mr. Thune,10,
110,2008-01-24,S.Res.425,minority,"Commerce, Science, and Transportation",Mr. Wicker,11,
110,2008-01-24,S.Res.425,minority,Finance,Mr. Grassley,1,
110,2008-01-24,S.Res.425,minority,Finance,Mr. Hatch,2,
110,2008-01-24,S.Res.425,minority,Finance,Ms. Snowe,3,
110,2008-01-24,S.Res.425,minority,Finance,Mr. Kyl,4,
110,2008-01-24,S.Res.425,minority,Finance,Mr. Smith,5,
110,2008-01-24,S.Res.425,minority,Finance,Mr. Bunning,6,
110,2008-01-24,S.Res.425,minority,Finance,Mr. Crapo,7,
110,2008-01-24,S.Res.425,minority,Finance,Mr. Roberts,8,
110,2008-01-24,S.Res.425,minority,Finance,Mr. Ensign,9,
110,2008-01-24,S.Res.425,minority,Finance,Mr. Sununu,10,
110,2008-01-24,S.Res.425,minority,Rules and Administration,Mr. Bennett,1,
110,2008-01-24,S.Res.425,minority,Rules and Administration,Mr. Stevens,2,
110,2008-01-24,S.Res.425,minority,Rules and Administration,Mr. McConnell,3,
110,2008-01-24,S.Res.425,minority,Rules and Administration,Mr. Cochran,4,
110,2008-01-24,S.Res.425,minority,Rules and Administration,Mr. Chambliss,5,
110,2008-01-24,S.Res.425,minority,Rules and Administration,Mrs. Hutchison,6,
110,2008-01-24,S.Res.425,minority,Rules and Administration,Mr. Hagel,7,
110,2008-01-24,S.Res.425,minority,Rules and Administration,Mr. Alexander,8,
110,2008-01-24,S.Res.425,minority,Rules and Administration,Mr. Ensign,9,
110,2008-01-24,S.Res.425,minority,Veterans' Affairs,Mr. Burr,1,
110,2008-01-24,S.Res.425,minority,Veterans' Affairs,Mr. Specter,2,
110,2008-01-24,S.Res.425,minority,Veterans' Affairs,Mr. Craig,3,
110,2008-01-24,S.Res.425,minority,Veterans' Affairs,Mr. Isakson,4,
110,2008-01-24,S.Res.425,minority,Veterans' Affairs,Mr. Graham,5,
110,2008-01-24,S.Res.425,minority,Veterans' Affairs,Mrs. Hutchison,6,
110,2008-01-24,S.Res.425,minority,Veterans' Affairs,Mr. Wicker,7,
110,2008-02-12,S.Res.448,minority,Foreign Relations,Mr. Lugar,1,
110,2008-02-12,S.Res.448,minority,Foreign Relations,Mr. Hagel,2,
110,2008-02-12,S.Res.448,minority,Foreign Relations,Mr. Coleman,3,
110,2008-02-12,S.Res.448,minority,Foreign Relations,Mr. Corker,4,
110,2008-02-12,S.Res.448,minority,Foreign Relations,Mr. Voinovich,5,
110,2008-02-12,S.Res.448,minority,Foreign Relations,Ms. Murkowski,6,
110,2008-02-12,S.Res.448,minority,Foreign Relations,Mr. DeMint,7,
110,2008-02-12,S.Res.448,minority,Foreign Relations,Mr. Isakson,8,
110,2008-02-12,S.Res.448,minority,Foreign Relations,Mr. Vitter,9,
110,2008-02-12,S.Res.448,minority,Foreign Relations,Mr. Barrasso,10,
110,2008-07-30,S.Res.635,minority,"Commerce, Science and Transportation",Mrs. Hutchison,1,
110,2008-07-30,S.Res.635,minority,"Commerce, Science and Transportation",Mr. Stevens,2,
110,2008-07-30,S.Res.635,minority,"Commerce, Science and Transportation",Mr. McCain,3,
110,2008-07-30,S.Res.635,minority,"Commerce, Science and Transportation",Ms. Snowe,4,
110,2008-07-30,S.Res.635,minority,"Commerce, Science and Transportation",Mr. Smith,5,
110,2008-07-30,S.Res.635,minority,"Commerce, Science and Transportation",Mr. Ensign,6,
110,2008-07-30,S.Res.635,minority,"Commerce, Science and Transportation",Mr. Sununu,7,
110,2008-07-30,S.Res.635,minority,"Commerce, Science and Transportation",Mr. DeMint,8,
110,2008-07-30,S.Res.635,minority,"Commerce, Science and Transportation",Mr. Vitter,9,
110,2008-07-30,S.Res.635,minority,"Commerce, Science and Transportation",Mr. Thune,10,
