congress,start_date,start_date_imputed,end_date,departure_reason,bioguide_id,member_name,state,district,party,committee_name,committee_code,committee_rank,role,resolution,resolution_date,cr_citation,resignation_date
114,2015-01-13,False,2015-05-14,,B001289,Bradley Byrne,AL,1st,R,Natural Resources,II00,15,,H.Res.29,2015-01-13,"Cong. Rec. Vol. 161, No. 74, p. H2972",2015-05-14
114,2015-01-13,False,2017-01-03,,L000581,Brenda L. Lawrence,MI,14th,D,Oversight and Government Reform,GO00,10,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001296,Brendan F. Boyle,PA,2nd,D,Foreign Affairs,FA00,19,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,G000558,Brett Guthrie,KY,2nd,R,Education and the Workforce,ED00,9,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,G000558,Brett Guthrie,KY,2nd,R,Energy and Commerce,IF00,14,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001291,Brian Babin,TX,36th,R,"Science, Space, and Technology",SY00,15,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001291,Brian Babin,TX,36th,R,Transportation and Infrastructure,PW00,25,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001038,Brian Higgins,NY,26th,D,Foreign Affairs,FA00,7,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001038,Brian Higgins,NY,26th,D,Homeland Security,HM00,5,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000611,Bruce Poliquin,ME,2nd,R,Financial Services,BA00,31,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,W000821,Bruce Westerman,AR,4th,R,Natural Resources,II00,17,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,W000821,Bruce Westerman,AR,4th,R,"Science, Space, and Technology",SY00,16,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001150,Candice S. Miller,MI,10th,R,Homeland Security,HM00,5,Vice Chair,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001150,Candice S. Miller,MI,10th,R,Transportation and Infrastructure,PW00,7,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001107,Carlos Curbelo,FL,26th,R,Education and the Workforce,ED00,20,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001107,Carlos Curbelo,FL,26th,R,Small Business,SM00,10,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001107,Carlos Curbelo,FL,26th,R,Transportation and Infrastructure,PW00,31,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M000087,Carolyn B. Maloney,NY,12th,D,Oversight and Government Reform,GO00,2,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001159,Cathy McMorris Rodgers,WA,5th,R,Energy and Commerce,IF00,11,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000588,Cedric L. Richmond,LA,2nd,D,Homeland Security,HM00,6,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000588,Cedric L. Richmond,LA,2nd,D,Judiciary,JU00,12,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,F000459,"Charles J. ""Chuck"" Fleischmann",TN,3rd,R,Appropriations,AP00,18,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001255,"Charles W. Boustany, Jr.",LA,3rd,R,Ways and Means,WM00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,D000604,Charles W. Dent,PA,15th,R,Appropriations,AP00,12,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001286,Cheri Bustos,IL,17th,D,Agriculture,AG00,12,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001286,Cheri Bustos,IL,17th,D,Transportation and Infrastructure,PW00,23,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001092,Chris Collins,NY,27th,R,Energy and Commerce,IF00,29,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001192,Chris Stewart,UT,2nd,R,Appropriations,AP00,25,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000522,Christopher H. Smith,NJ,4th,R,Foreign Affairs,FA00,2,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,G000564,Christopher P. Gibson,NY,19th,R,Agriculture,AG00,12,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,G000564,Christopher P. Gibson,NY,19th,R,Armed Services,AS00,19,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,G000564,Christopher P. Gibson,NY,19th,R,Small Business,SM00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B000911,Corrine Brown,FL,5th,D,Transportation and Infrastructure,PW00,4,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001070,Cresent Hardy,NV,4th,R,Natural Resources,II00,25,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001070,Cresent Hardy,NV,4th,R,Small Business,SM00,11,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001070,Cresent Hardy,NV,4th,R,Transportation and Infrastructure,PW00,26,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001102,Curt Clawson,FL,19th,R,Foreign Affairs,FA00,20,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001102,Curt Clawson,FL,19th,R,Homeland Security,HM00,10,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000571,Cynthia M. Lummis,WY,At Large,R,Natural Resources,II00,9,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000571,Cynthia M. Lummis,WY,At Large,R,Oversight and Government Reform,GO00,12,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001271,Dan Benishek,MI,1st,R,Agriculture,AG00,14,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001271,Dan Benishek,MI,1st,R,Natural Resources,II00,10,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001271,Dan Benishek,MI,1st,R,Veterans' Affairs,VR00,5,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000189,Dan Newhouse,WA,4th,R,Agriculture,AG00,25,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000189,Dan Newhouse,WA,4th,R,Natural Resources,II00,19,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2015-09-25,,N000189,Dan Newhouse,WA,4th,R,"Science, Space, and Technology",SY00,19,,H.Res.29,2015-01-13,"Cong. Rec. Vol. 161, No. 139, p. H6256",2015-09-25
114,2015-01-13,False,2017-01-03,,R000409,Dana Rohrabacher,CA,48th,R,Foreign Affairs,FA00,4,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000409,Dana Rohrabacher,CA,48th,R,"Science, Space, and Technology",SY00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000563,Daniel Lipinski,IL,3rd,D,"Science, Space, and Technology",SY00,3,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000563,Daniel Lipinski,IL,3rd,D,Transportation and Infrastructure,PW00,10,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,W000806,Daniel Webster,FL,11th,R,Transportation and Infrastructure,PW00,14,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,I000056,Darrell Issa,CA,48th,R,Foreign Affairs,FA00,10,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,I000056,Darrell Issa,CA,48th,R,Judiciary,JU00,5,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001290,Dave Brat,VA,7th,R,Education and the Workforce,ED00,15,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001290,Dave Brat,VA,7th,R,Small Business,SM00,7,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000475,David A. Trott,MI,11th,R,Foreign Affairs,FA00,23,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000475,David A. Trott,MI,11th,R,Judiciary,JU00,22,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001180,David B. McKinley,WV,1st,R,Energy and Commerce,IF00,16,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000578,David G. Reichert,WA,8th,R,Ways and Means,WM00,5,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,V000129,David G. Valadao,CA,22nd,R,Appropriations,AP00,21,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001084,David N. Cicilline,RI,1st,D,Foreign Affairs,FA00,10,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001084,David N. Cicilline,RI,1st,D,Judiciary,JU00,15,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,J000295,David P. Joyce,OH,14th,R,Appropriations,AP00,20,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000582,David P. Roe,TN,1st,R,Education and the Workforce,ED00,5,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000582,David P. Roe,TN,1st,R,Veterans' Affairs,VR00,4,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000603,David Rouzer,NC,7th,R,Agriculture,AG00,22,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000603,David Rouzer,NC,7th,R,Transportation and Infrastructure,PW00,32,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001183,David Schweikert,AZ,1st,R,Financial Services,BA00,27,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001157,David Scott,GA,13th,D,Agriculture,AG00,2,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,J000296,David W. Jolly,FL,13th,R,Appropriations,AP00,27,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,Y000066,David Young,IA,3rd,R,Appropriations,AP00,28,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,D000624,Debbie Dingell,MI,6th,D,Budget,BU00,11,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000593,Dennis A. Ross,FL,15th,R,Financial Services,BA00,21,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,K000381,Derek Kilmer,WA,6th,D,Appropriations,AP00,20,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000181,Devin Nunes,CA,22nd,R,Ways and Means,WM00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001273,Diane Black,TN,6th,R,Ways and Means,WM00,14,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000468,Dina Titus,NV,1st,D,Transportation and Infrastructure,PW00,19,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000468,Dina Titus,NV,1st,D,Veterans' Affairs,VR00,4,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,Y000033,Don Young,AK,At Large,R,Natural Resources,II00,2,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,Y000033,Don Young,AK,At Large,R,Transportation and Infrastructure,PW00,2,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000604,"Donald M. Payne, Jr.",NJ,10th,D,Homeland Security,HM00,8,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000604,"Donald M. Payne, Jr.",NJ,10th,D,Small Business,SM00,4,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000188,Donald Norcross,NJ,1st,D,Armed Services,AS00,20,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001292,"Donald S. Beyer, Jr.",VA,8th,D,Natural Resources,II00,11,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,E000290,Donna F. Edwards,MD,4th,D,"Science, Space, and Technology",SY00,4,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,E000290,Donna F. Edwards,MD,4th,D,Transportation and Infrastructure,PW00,13,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001093,Doug Collins,GA,9th,R,Judiciary,JU00,17,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000578,Doug LaMalfa,CA,1st,R,Agriculture,AG00,16,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000578,Doug LaMalfa,CA,1st,R,Natural Resources,II00,14,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000564,Doug Lamborn,CO,5th,R,Armed Services,AS00,14,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000564,Doug Lamborn,CO,5th,R,Natural Resources,II00,4,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000564,Doug Lamborn,CO,5th,R,Veterans' Affairs,VR00,2,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001048,Duncan Hunter,CA,50th,R,Armed Services,AS00,16,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001048,Duncan Hunter,CA,50th,R,Education and the Workforce,ED00,4,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001048,Duncan Hunter,CA,50th,R,Transportation and Infrastructure,PW00,8,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000589,E. Scott Rigell,VA,2nd,R,Appropriations,AP00,26,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001103,"Earl L. ""Buddy"" Carter",GA,1st,R,Education and the Workforce,ED00,16,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001103,"Earl L. ""Buddy"" Carter",GA,1st,R,Homeland Security,HM00,13,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001103,"Earl L. ""Buddy"" Carter",GA,1st,R,Oversight and Government Reform,GO00,22,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2016-09-06,resigned,W000413,Ed Whitfield,KY,1st,R,Energy and Commerce,IF00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,J000126,Eddie Bernice Johnson,TX,30th,D,Transportation and Infrastructure,PW00,5,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000487,Edward R. Royce,CA,39th,R,Financial Services,BA00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000147,Eleanor Holmes Norton,DC,Delegate,D,Oversight and Government Reform,GO00,3,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000147,Eleanor Holmes Norton,DC,Delegate,D,Transportation and Infrastructure,PW00,2,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C000984,Elijah E. Cummings,MD,7th,D,Transportation and Infrastructure,PW00,6,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001196,Elise M. Stefanik,NY,21st,R,Armed Services,AS00,32,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001196,Elise M. Stefanik,NY,21st,R,Education and the Workforce,ED00,21,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,E000293,Elizabeth H. Esty,CT,5th,D,"Science, Space, and Technology",SY00,9,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,E000293,Elizabeth H. Esty,CT,5th,D,Transportation and Infrastructure,PW00,21,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001087,"Eric A. ""Rick"" Crawford",AR,1st,R,Agriculture,AG00,10,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001087,"Eric A. ""Rick"" Crawford",AR,1st,R,Transportation and Infrastructure,PW00,9,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001193,Eric Swalwell,CA,14th,D,"Science, Space, and Technology",SY00,6,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000594,Erik Paulsen,MN,3rd,R,Ways and Means,WM00,12,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,J000297,Evan H. Jenkins,WV,3rd,R,Appropriations,AP00,29,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000244,"F. James Sensenbrenner, Jr.",WI,5th,R,Judiciary,JU00,2,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000244,"F. James Sensenbrenner, Jr.",WI,5th,R,"Science, Space, and Technology",SY00,2,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,V000132,Filemon Vela,TX,34th,D,Agriculture,AG00,8,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,V000132,Filemon Vela,TX,34th,D,Homeland Security,HM00,9,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000554,Frank A. LoBiondo,NJ,2nd,R,Armed Services,AS00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000554,Frank A. LoBiondo,NJ,2nd,R,Transportation and Infrastructure,PW00,5,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,G000570,Frank C. Guinta,NH,1st,R,Financial Services,BA00,28,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000491,Frank D. Lucas,OK,3rd,R,Agriculture,AG00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000491,Frank D. Lucas,OK,3rd,R,Financial Services,BA00,4,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000491,Frank D. Lucas,OK,3rd,R,"Science, Space, and Technology",SY00,4,Vice Chairman,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,W000808,Frederica S. Wilson,FL,24th,D,Education and the Workforce,ED00,9,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,G000577,Garret Graves,LA,6th,R,Natural Resources,II00,18,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,G000577,Garret Graves,LA,6th,R,Transportation and Infrastructure,PW00,28,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000609,Gary J. Palmer,AL,6th,R,Oversight and Government Reform,GO00,25,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000609,Gary J. Palmer,AL,6th,R,"Science, Space, and Technology",SY00,18,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001065,George Holding,NC,2nd,R,Ways and Means,WM00,21,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001078,Gerald E. Connolly,VA,11th,D,Foreign Affairs,FA00,5,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001078,Gerald E. Connolly,VA,11th,D,Oversight and Government Reform,GO00,7,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,G000576,Glenn Grothman,WI,6th,R,Education and the Workforce,ED00,18,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,G000576,Glenn Grothman,WI,6th,R,Oversight and Government Reform,GO00,23,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000467,Glenn Thompson,PA,15th,R,Agriculture,AG00,7,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000467,Glenn Thompson,PA,15th,R,Education and the Workforce,ED00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000467,Glenn Thompson,PA,15th,R,Natural Resources,II00,8,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000179,Grace F. Napolitano,CA,31st,D,Natural Resources,II00,2,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000179,Grace F. Napolitano,CA,31st,D,Transportation and Infrastructure,PW00,9,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001188,Grace Meng,NY,6th,D,Foreign Affairs,FA00,14,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001188,Grace Meng,NY,6th,D,Small Business,SM00,5,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,W000791,Greg Walden,OR,2nd,R,Energy and Commerce,IF00,5,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001045,Gregg Harper,MS,3rd,R,Energy and Commerce,IF00,12,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001177,Gregorio Kilili Camacho Sablan,MP,Delegate,D,Education and the Workforce,ED00,8,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001177,Gregorio Kilili Camacho Sablan,MP,Delegate,D,Natural Resources,II00,5,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001137,Gregory W. Meeks,NY,5th,D,Foreign Affairs,FA00,3,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001257,Gus M. Bilirakis,FL,12th,R,Energy and Commerce,IF00,20,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001257,Gus M. Bilirakis,FL,12th,R,Veterans' Affairs,VR00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,G000575,Gwen Graham,FL,2nd,D,Armed Services,AS00,22,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001160,Gwen Moore,WI,4th,D,Budget,BU00,5,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,G000568,H. Morgan Griffith,VA,9th,R,Energy and Commerce,IF00,19,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,J000294,Hakeem S. Jeffries,NY,8th,D,Education and the Workforce,ED00,13,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,J000294,Hakeem S. Jeffries,NY,8th,D,Judiciary,JU00,14,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,J000288,"Henry C. ""Hank"" Johnson, Jr.",GA,4th,D,Armed Services,AS00,12,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,J000288,"Henry C. ""Hank"" Johnson, Jr.",GA,4th,D,Judiciary,JU00,6,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000435,Ileana Ros-Lehtinen,FL,27th,R,Foreign Affairs,FA00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001072,J. French Hill,AR,2nd,R,Financial Services,BA00,33,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,F000445,J. Randy Forbes,VA,4th,R,Armed Services,AS00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,F000445,J. Randy Forbes,VA,4th,R,Judiciary,JU00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001175,Jackie Speier,CA,14th,D,Armed Services,AS00,13,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,W000813,Jackie Walorski,IN,2nd,R,Agriculture,AG00,19,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,W000813,Jackie Walorski,IN,2nd,R,Armed Services,AS00,28,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,W000813,Jackie Walorski,IN,2nd,R,Veterans' Affairs,VR00,9,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001056,Jaime Herrera Beutler,WA,3rd,R,Appropriations,AP00,19,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000586,James B. Renacci,OH,16th,R,Ways and Means,WM00,18,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M000312,James P. McGovern,MA,2nd,D,Agriculture,AG00,6,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000559,James R. Langevin,RI,2nd,D,Armed Services,AS00,5,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000559,James R. Langevin,RI,2nd,D,Homeland Security,HM00,4,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001063,Janice Hahn,CA,44th,D,Small Business,SM00,3,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001063,Janice Hahn,CA,44th,D,Transportation and Infrastructure,PW00,16,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001068,Jared Huffman,CA,2nd,D,Natural Resources,II00,8,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,H001068,Jared Huffman,CA,2nd,D,Transportation and Infrastructure,PW00,24,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000598,Jared Polis,CO,2nd,D,Education and the Workforce,ED00,7,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C001076,Jason Chaffetz,UT,3rd,R,Judiciary,JU00,12,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001195,Jason Smith,MO,8th,R,Ways and Means,WM00,22,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,D000612,Jeff Denham,CA,10th,R,Agriculture,AG00,15,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,D000612,Jeff Denham,CA,10th,R,Natural Resources,II00,15,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,D000612,Jeff Denham,CA,10th,R,Transportation and Infrastructure,PW00,15,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,D000615,Jeff Duncan,SC,3rd,R,Foreign Affairs,FA00,12,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,D000615,Jeff Duncan,SC,3rd,R,Homeland Security,HM00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,D000615,Jeff Duncan,SC,3rd,R,Natural Resources,II00,11,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,F000449,Jeff Fortenberry,NE,1st,R,Appropriations,AP00,16,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001144,Jeff Miller,FL,1st,R,Armed Services,AS00,4,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000002,Jerrold Nadler,NY,12th,D,Judiciary,JU00,2,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000002,Jerrold Nadler,NY,12th,D,Transportation and Infrastructure,PW00,3,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001283,Jim Bridenstine,OK,1st,R,Armed Services,AS00,26,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001283,Jim Bridenstine,OK,1st,R,"Science, Space, and Technology",SY00,11,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,C000754,Jim Cooper,TN,5th,D,Armed Services,AS00,7,,H.Res.30,2015-01-13,,
