congress,date,resolution,committee,member,rank,role,rank_after
113,2013-01-04,H.Res.17,"Science, Space, and Technology",Mrs. Lummis,15,,
113,2013-01-04,H.Res.17,"Science, Space, and Technology",Mr. Schweikert,16,,
113,2013-01-04,H.Res.17,"Science, Space, and Technology",Mr. Massie,17,,
113,2013-01-04,H.Res.17,"Science, Space, and Technology",Mr. Cramer,18,,
113,2013-01-04,H.Res.17,"Science, Space, and Technology",Mr. Bridenstine,19,,
113,2013-01-04,H.Res.17,"Science, Space, and Technology",Mr. Weber of Texas,20,,
113,2013-01-04,H.Res.17,"Science, Space, and Technology",Mr. Stewart,21,,
113,2013-01-04,H.Res.17,Small Business,Mr. Chabot,1,,
113,2013-01-04,H.Res.17,Small Business,Mr. King of Iowa,2,,
113,2013-01-04,H.Res.17,Small Business,Mr. Coffman,3,,
113,2013-01-04,H.Res.17,Small Business,Mr. Luetkemeyer,4,,
113,2013-01-04,H.Res.17,Small Business,Mr. Mulvaney,5,,
113,2013-01-04,H.Res.17,Small Business,Mr. Tipton,6,,
113,2013-01-04,H.Res.17,Small Business,Ms. Herrera Beutler,7,,
113,2013-01-04,H.Res.17,Small Business,Mr. Hanna,8,,
113,2013-01-04,H.Res.17,Small Business,Mr. Huelskamp,9,,
113,2013-01-04,H.Res.17,Small Business,Mr. Schweikert,10,,
113,2013-01-04,H.Res.17,Small Business,Mr. Bentivolio,11,,
113,2013-01-04,H.Res.17,Small Business,Mr. Collins of New York,12,,
113,2013-01-04,H.Res.17,Small Business,Mr. Rice of South Carolina,13,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Young of Alaska,1,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Petri,2,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Coble,3,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Duncan of Tennessee,4,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Mica,5,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. LoBiondo,6,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Gary G. Miller of California,7,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Graves of Missouri,8,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mrs. Capito,9,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mrs. Miller of Michigan,10,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Hunter,11,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Harris,12,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Crawford,13,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Barletta,14,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Farenthold,15,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Bucshon,16,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Gibbs,17,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Meehan,18,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Hanna,19,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Webster of Florida,20,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Southerland,21,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Denham,22,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Ribble,23,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Massie,24,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Daines,25,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Rice of South Carolina,26,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Mullin,27,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Williams,28,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Radel,29,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Meadows,30,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Perry,31,,
113,2013-01-04,H.Res.17,Transportation and Infrastructure,Mr. Rodney Davis of Illinois,32,,
113,2013-01-04,H.Res.17,Veterans' Affairs,Mr. Lamborn,1,,
113,2013-01-04,H.Res.17,Veterans' Affairs,Mr. Bilirakis,2,,
113,2013-01-04,H.Res.17,Veterans' Affairs,Mr. Roe of Tennessee,3,,
113,2013-01-04,H.Res.17,Veterans' Affairs,Mr. Flores,4,,
113,2013-01-04,H.Res.17,Veterans' Affairs,Mr. Denham,5,,
113,2013-01-04,H.Res.17,Veterans' Affairs,Mr. Runyan,6,,
113,2013-01-04,H.Res.17,Veterans' Affairs,Mr. Benishek,7,,
113,2013-01-04,H.Res.17,Veterans' Affairs,Mr. Huelskamp,8,,
113,2013-01-04,H.Res.17,Veterans' Affairs,Mr. Amodei,9,,
113,2013-01-04,H.Res.17,Veterans' Affairs,Mr. Coffman,10,,
113,2013-01-04,H.Res.17,Veterans' Affairs,Mr. Wenstrup,11,,
113,2013-01-04,H.Res.17,Veterans' Affairs,Mr. Cook,12,,
113,2013-01-04,H.Res.17,Veterans' Affairs,Mrs. Walorski,13,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Sam Johnson of Texas,1,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Brady of Texas,2,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Ryan of Wisconsin,3,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Nunes,4,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Tiberi,5,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Reichert,6,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Boustany,7,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Roskam,8,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Gerlach,9,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Price of Georgia,10,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Buchanan,11,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Smith of Nebraska,12,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Schock,13,,
113,2013-01-04,H.Res.17,Ways and Means,Ms. Jenkins,14,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Paulsen,15,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Marchant,16,,
113,2013-01-04,H.Res.17,Ways and Means,Mrs. Black,17,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Reed,18,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Young of Indiana,19,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Kelly,20,,
113,2013-01-04,H.Res.17,Ways and Means,Mr. Griffin of Arkansas,21,,
113,2013-01-14,H.Res.22,Agriculture,Ms. DelBene,1,,Mr. McGovern
113,2013-01-14,H.Res.22,Agriculture,Mr. Nolan,2,,
113,2013-01-14,H.Res.22,Agriculture,Mr. Gallego,3,,
113,2013-01-14,H.Res.22,Agriculture,Mr. Enyart,4,,
113,2013-01-14,H.Res.22,Agriculture,Mr. Vargas,5,,
113,2013-01-14,H.Res.22,Agriculture,Mrs. Bustos,6,,
113,2013-01-14,H.Res.22,Agriculture,Mr. Sean Patrick Maloney of New York,7,,
113,2013-01-14,H.Res.22,Appropriations,Mr. Quigley,1,,
113,2013-01-14,H.Res.22,Appropriations,Mr. Owens,2,,
113,2013-01-14,H.Res.22,Armed Services,Mr. Carson of Indiana,1,,Mr. Barber
113,2013-01-14,H.Res.22,Budget,Mr. McDermott,1,,Ms. Castor of Florida
113,2013-01-14,H.Res.22,Budget,Mr. Jeffries,2,,
113,2013-01-14,H.Res.22,Budget,Mr. Pocan,3,,
113,2013-01-14,H.Res.22,Budget,Ms. Michelle Lujan Grisham of New Mexico,4,,
113,2013-01-14,H.Res.22,Budget,Mr. Huffman,5,,
113,2013-01-14,H.Res.22,Budget,Mr. Cárdenas,6,,
113,2013-01-14,H.Res.22,Financial Services,Mr. Heck of Washington,1,,
113,2013-01-14,H.Res.22,Foreign Affairs,Ms. Meng,1,,
113,2013-01-14,H.Res.22,Foreign Affairs,Ms. Frankel of Florida,2,,
113,2013-01-14,H.Res.22,Foreign Affairs,Ms. Gabbard,3,,
113,2013-01-14,H.Res.22,Foreign Affairs,Mr. Castro of Texas,4,,
113,2013-01-14,H.Res.22,Homeland Security,Mr. Vela,1,,
113,2013-01-14,H.Res.22,Homeland Security,Mr. Horsford,2,,
113,2013-01-14,H.Res.22,Homeland Security,Mr. Swalwell of California,3,,
113,2013-01-14,H.Res.22,Judiciary,Mr. Gutierrez,1,,Mr. Deutch
113,2013-01-14,H.Res.22,Natural Resources,Ms. Shea-Porter,1,,
113,2013-01-14,H.Res.22,Natural Resources,Mr. Lowenthal,2,,
113,2013-01-14,H.Res.22,Natural Resources,Mr. Garcia,3,,
113,2013-01-14,H.Res.22,Natural Resources,Mr. Cartwright,4,,
113,2013-01-14,H.Res.22,Oversight and Government Reform,Ms. Duckworth,1,,
113,2013-01-14,H.Res.22,"Science, Space, and Technology",Mr. Maffei,1,,
113,2013-01-14,H.Res.22,"Science, Space, and Technology",Mr. Grayson,2,,
113,2013-01-14,H.Res.22,"Science, Space, and Technology",Mr. Kennedy,3,,
113,2013-01-14,H.Res.22,"Science, Space, and Technology",Mr. Peters of California,4,,
113,2013-01-14,H.Res.22,"Science, Space, and Technology",Mr. Kilmer,5,,
113,2013-01-14,H.Res.22,"Science, Space, and Technology",Mr. Bera,6,,
113,2013-01-14,H.Res.22,"Science, Space, and Technology",Ms. Esty,7,,
113,2013-01-14,H.Res.22,"Science, Space, and Technology",Mr. Veasey,8,,
113,2013-01-14,H.Res.22,"Science, Space, and Technology",Ms. Brownley of California,9,,
113,2013-01-14,H.Res.22,"Science, Space, and Technology",Mr. Takano,10,,
113,2013-01-14,H.Res.22,Small Business,Ms. Hahn,1,,Ms. Chu
113,2013-01-14,H.Res.22,Small Business,Mr. Payne,2,,Ms. Hahn
113,2013-01-14,H.Res.22,Small Business,Mr. Schneider,3,,
113,2013-01-14,H.Res.22,Veterans' Affairs,Ms. Titus,1,,
113,2013-01-14,H.Res.22,Veterans' Affairs,Mrs. Kirkpatrick,2,,
113,2013-01-14,H.Res.22,Veterans' Affairs,Mr. Ruiz,3,,
113,2013-01-14,H.Res.22,Veterans' Affairs,Mrs. Negrete McLeod,4,,
113,2013-01-14,H.Res.22,Veterans' Affairs,Ms. Kuster,5,,
113,2013-01-14,H.Res.22,Veterans' Affairs,Mr. O'Rourke,6,,
113,2013-01-23,H.Res.42,Agriculture,Mr. Courtney,1,,
113,2013-01-23,H.Res.42,Budget,Mr. Schrader,1,,
113,2013-01-23,H.Res.42,Ethics,Mr. Pierluisi,1,,
113,2013-01-23,H.Res.42,Ethics,Mr. Capuano,2,,
113,2013-01-23,H.Res.42,Ethics,Ms. Clarke,3,,
113,2013-01-23,H.Res.42,Ethics,Mr. Deutch,4,,
113,2013-01-23,H.Res.42,Oversight and Government Reform,Mr. Danny K. Davis of Illinois,1,,
113,2013-01-23,H.Res.42,Oversight and Government Reform,Mr. Cárdenas,2,,
113,2013-01-23,H.Res.42,Oversight and Government Reform,Mr. Horsford,3,,
113,2013-01-23,H.Res.42,Oversight and Government Reform,Ms. Michelle Lujan Grisham of New Mexico,4,,
113,2013-01-23,H.Res.42,Small Business,Mr. Barber,1,,
113,2013-01-23,H.Res.42,Small Business,Ms. Kuster,2,,
113,2013-01-23,H.Res.42,Small Business,Mr. Murphy of Florida,3,,
113,2013-01-23,H.Res.42,Veterans' Affairs,Mr. Walz,1,,
113,2013-02-05,H.Res.52,House Administration,Ms. Lofgren,1,,
113,2013-02-05,H.Res.52,House Administration,Mr. Vargas,2,,
113,2013-02-05,H.Res.53,Budget,Mr. Garrett,1,,
113,2013-02-05,H.Res.53,Budget,Mr. Campbell,2,,
113,2013-02-05,H.Res.53,Budget,Mr. Calvert,3,,
113,2013-02-05,H.Res.53,Budget,Mr. Cole,4,,
113,2013-02-05,H.Res.53,Budget,Mr. McClintock,5,,
113,2013-02-05,H.Res.53,Budget,Mr. Lankford,6,,
113,2013-02-05,H.Res.53,Budget,Mr. Ribble,7,,
113,2013-02-05,H.Res.53,Budget,Mr. Flores,8,,
113,2013-02-05,H.Res.53,Budget,Mr. Rokita,9,,
113,2013-02-05,H.Res.53,Budget,Mr. Woodall,10,,
113,2013-02-05,H.Res.53,Budget,Mrs. Blackburn,11,,
113,2013-02-05,H.Res.53,Budget,Mr. Nunnelee,12,,
113,2013-02-05,H.Res.53,Budget,Mr. Renacci,13,,
113,2013-02-05,H.Res.53,Budget,Mr. Rigell,14,,
113,2013-02-05,H.Res.53,Budget,Mrs. Hartzler,15,,
113,2013-02-05,H.Res.53,Budget,Mrs. Walorski,16,,
113,2013-02-05,H.Res.53,Budget,Mr. Messer,17,,
113,2013-02-05,H.Res.53,Budget,Mr. Rice of South Carolina,18,,
113,2013-02-05,H.Res.53,Budget,Mr. Williams,19,,
113,2013-02-13,H.Res.64,Agriculture,Mr. Garamendi,1,,
113,2013-02-13,H.Res.64,Budget,Mr. Blumenauer,1,,Mr. Cárdenas
113,2013-02-13,H.Res.64,Oversight and Government Reform,Mr. Welch,1,,Mr. Danny K. Davis of Illinois
113,2013-02-26,H.Res.82,Agriculture,Mr. Fincher,1,,Mr. Denham
113,2013-02-26,H.Res.82,Appropriations,Mr. Harris,1,,
113,2013-02-26,H.Res.82,Budget,Mr. Duffy,1,,
113,2013-02-26,H.Res.82,Budget,Mr. Price of Georgia,2,,Mr. Cole
113,2013-02-26,H.Res.82,Budget,Mrs. Black,3,,Mr. Lankford
113,2013-02-26,H.Res.82,Ways and Means,Mr. Renacci,1,,
113,2013-04-16,H.Res.162,Financial Services,Mr. Rothfus,1,,
113,2013-04-16,H.Res.163,Oversight and Government Reform,Ms. Kelly of Illinois,1,,Ms. Duckworth
113,2013-04-16,H.Res.163,"Science, Space, and Technology",Ms. Kelly of Illinois,1,,
113,2013-06-12,H.Res.257,Homeland Security,Mr. Sanford,1,,
113,2013-06-12,H.Res.257,Judiciary,Mr. Smith of Missouri,1,,
113,2013-06-12,H.Res.257,Natural Resources,Mr. Smith of Missouri,1,,
113,2013-06-12,H.Res.257,"Science, Space, and Technology",Mr. Collins of New York,1,,
113,2013-06-12,H.Res.257,Transportation and Infrastructure,Mr. Sanford,1,,
113,2013-09-18,H.Res.349,Energy and Commerce,Mr. Yarmuth,1,,
113,2013-10-29,H.Res.393,Education and the Workforce,Mr. Pocan,1,,
113,2013-12-11,H.Res.437,Agriculture,Mr. McAllister,1,,
113,2013-12-11,H.Res.437,Appropriations,Mrs. Roby,1,,
113,2013-12-11,H.Res.437,Appropriations,Mr. Amodei,2,,
113,2013-12-11,H.Res.437,Appropriations,Mr. Stewart,3,,
113,2013-12-11,H.Res.437,Natural Resources,Mr. McAllister,1,,
113,2014-01-08,H.Res.453,Armed Services,Mr. Byrne,1,,
113,2014-01-08,H.Res.453,Natural Resources,Mr. Byrne,1,,
113,2014-01-08,H.Res.454,Natural Resources,Ms. Clark of Massachusetts,1,,
113,2014-01-16,H.Res.460,Judiciary,Mr. Cicilline,1,,
113,2014-03-25,H.Res.523,Transportation and Infrastructure,Mr. Jolly,1,,
113,2014-03-25,H.Res.523,Veterans' Affairs,Mr. Jolly,1,,
113,2014-04-01,H.Res.531,Budget,Mr. Doggett,1,,
113,2014-04-01,H.Res.531,Budget,Mr. Kildee,2,,
113,2014-04-01,H.Res.531,Education and the Workforce,Mr. Takano,1,,
113,2014-04-01,H.Res.531,Science and Technology,Ms. Clark of Massachusetts,1,,
113,2014-04-03,H.Res.537,Armed Services,Ms. Gabbard,1,,
113,2014-04-03,H.Res.537,Financial Services,Mr. Horsford,1,,
113,2014-04-08,H.Res.546,Education and the Workforce,Mr. Byrne,1,,
113,2014-04-08,H.Res.546,"Science, Space, and Technology",Mr. Johnson of Ohio,1,,
113,2014-05-20,H.Res.589,Financial Services,Mr. Messer,1,,
113,2014-05-29,H.Res.603,Education and the Workforce,Mr. Kelly of Pennsylvania,1,,Mr. Heck of Nevada
113,2014-05-29,H.Res.603,Foreign Affairs,Mr. Duffy,1,,
113,2014-07-09,H.Res.660,Foreign Affairs,Mr. Clawson,1,,
113,2014-07-09,H.Res.660,Homeland Security,Mr. Clawson,1,,
114,2015-01-06,H.Res.6,Agriculture,Mr. Conaway,1,Chair,
114,2015-01-06,H.Res.6,Appropriations,Mr. Rogers of Kentucky,1,Chair,
114,2015-01-06,H.Res.6,Armed Services,Mr. Thornberry,1,Chair,
114,2015-01-06,H.Res.6,Budget,Mr. Tom Price of Georgia,1,Chair,
114,2015-01-06,H.Res.6,Education and the Workforce,Mr. Kline,1,Chair,
114,2015-01-06,H.Res.6,Energy and Commerce,Mr. Upton,1,Chair,
114,2015-01-06,H.Res.6,Ethics,Mr. Dent,1,Chair,
114,2015-01-06,H.Res.6,Ethics,Mr. Meehan,2,,
114,2015-01-06,H.Res.6,Ethics,Mr. Gowdy,3,,
114,2015-01-06,H.Res.6,Ethics,Mrs. Brooks of Indiana,4,,
114,2015-01-06,H.Res.6,Ethics,Mr. Marchant,5,,
114,2015-01-06,H.Res.6,Financial Services,Mr. Hensarling,1,Chair,
114,2015-01-06,H.Res.6,Foreign Affairs,Mr. Royce,1,Chair,
114,2015-01-06,H.Res.6,Homeland Security,Mr. McCaul,1,Chair,
114,2015-01-06,H.Res.6,House Administration,Mrs. Miller of Michigan,1,Chair,
114,2015-01-06,H.Res.6,House Administration,Mr. Harper,2,,
114,2015-01-06,H.Res.6,House Administration,Mr. Schock,3,,
114,2015-01-06,H.Res.6,House Administration,Mr. Nugent,4,,
114,2015-01-06,H.Res.6,House Administration,Mr. Rodney Davis of Illinois,5,,
114,2015-01-06,H.Res.6,House Administration,Mrs. Comstock,6,,
114,2015-01-06,H.Res.6,Judiciary,Mr. Goodlatte,1,Chair,
114,2015-01-06,H.Res.6,Natural Resources,Mr. Bishop of Utah,1,Chair,
114,2015-01-06,H.Res.6,Oversight and Government Reform,Mr. Chaffetz,1,Chair,
114,2015-01-06,H.Res.6,Rules,Mr. Sessions,1,Chair,
114,2015-01-06,H.Res.6,Rules,Ms. Foxx,2,,
114,2015-01-06,H.Res.6,Rules,Mr. Cole,3,,
114,2015-01-06,H.Res.6,Rules,Mr. Woodall,4,,
114,2015-01-06,H.Res.6,Rules,Mr. Burgess,5,,
114,2015-01-06,H.Res.6,Rules,Mr. Stivers,6,,
114,2015-01-06,H.Res.6,Rules,Mr. Collins of Georgia,7,,
114,2015-01-06,H.Res.6,"Science, Space, and Technology",Mr. Smith of Texas,1,Chair,
114,2015-01-06,H.Res.6,Small Business,Mr. Chabot,1,Chair,
114,2015-01-06,H.Res.6,Transportation and Infrastructure,Mr. Shuster,1,Chair,
114,2015-01-06,H.Res.6,Veterans' Affairs,Mr. Miller of Florida,1,Chair,
114,2015-01-06,H.Res.6,Ways and Means,Mr. Ryan of Wisconsin,1,Chair,
114,2015-01-06,H.Res.7,Agriculture,Mr. Peterson,1,,
114,2015-01-06,H.Res.7,Appropriations,Mrs. Lowey (when sworn),1,,
114,2015-01-06,H.Res.7,Appropriations,Ms. Kaptur,2,,
114,2015-01-06,H.Res.7,Appropriations,Mr. Visclosky,3,,
114,2015-01-06,H.Res.7,Appropriations,Mr. Serrano,4,,
114,2015-01-06,H.Res.7,Appropriations,Ms. DeLauro,5,,
114,2015-01-06,H.Res.7,Appropriations,Mr. Price of North Carolina,6,,
114,2015-01-06,H.Res.7,Appropriations,Ms. Roybal-Allard,7,,
114,2015-01-06,H.Res.7,Appropriations,Mr. Farr,8,,
114,2015-01-06,H.Res.7,Appropriations,Mr. Fattah,9,,
114,2015-01-06,H.Res.7,Appropriations,Mr. Bishop of Georgia,10,,
114,2015-01-06,H.Res.7,Appropriations,Ms. Lee of California,11,,
114,2015-01-06,H.Res.7,Appropriations,Mr. Schiff,12,,
114,2015-01-06,H.Res.7,Appropriations,Mr. Honda,13,,
114,2015-01-06,H.Res.7,Appropriations,Ms. McCollum,14,,
114,2015-01-06,H.Res.7,Appropriations,Mr. Israel,15,,
114,2015-01-06,H.Res.7,Appropriations,Mr. Ryan of Ohio,16,,
114,2015-01-06,H.Res.7,Appropriations,Mr. Ruppersberger,17,,
114,2015-01-06,H.Res.7,Appropriations,Ms. Wasserman Schultz,18,,
114,2015-01-06,H.Res.7,Appropriations,Mr. Cuellar,19,,
114,2015-01-06,H.Res.7,Appropriations,Ms. Pingree of Maine,20,,
114,2015-01-06,H.Res.7,Appropriations,Mr. Quigley,21,,
114,2015-01-06,H.Res.7,Armed Services,Mr. Smith of Washington,1,,
114,2015-01-06,H.Res.7,Budget,Mr. Van Hollen,1,,
114,2015-01-06,H.Res.7,Education and the Workforce,Mr. Scott of Virginia,1,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Pallone,1,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Rush,2,,
114,2015-01-06,H.Res.7,Energy and Commerce,Ms. Eshoo,3,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Engel,4,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Gene Green of Texas,5,,
114,2015-01-06,H.Res.7,Energy and Commerce,Ms. DeGette,6,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mrs. Capps,7,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Doyle,8,,
114,2015-01-06,H.Res.7,Energy and Commerce,Ms. Schakowsky,9,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Butterfield,10,,
114,2015-01-06,H.Res.7,Energy and Commerce,Ms. Matsui,11,,
114,2015-01-06,H.Res.7,Energy and Commerce,Ms. Castor of Florida,12,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Sarbanes,13,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. McNerney,14,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Welch,15,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Ben Ray Luján of New Mexico,16,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Tonko (when sworn),17,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Yarmuth,18,,
114,2015-01-06,H.Res.7,Energy and Commerce,Ms. Clarke of New York,19,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Loebsack,20,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Schrader,21,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Kennedy,22,,
114,2015-01-06,H.Res.7,Energy and Commerce,Mr. Cárdenas,23,,
114,2015-01-06,H.Res.7,Financial Services,Ms. Waters (when sworn),1,,
114,2015-01-06,H.Res.7,Financial Services,Mrs. Carolyn B. Maloney of New York (when sworn),2,,
114,2015-01-06,H.Res.7,Financial Services,Ms. Velázquez (when sworn),3,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Sherman,4,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Meeks (when sworn),5,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Capuano,6,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Hinojosa,7,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Clay,8,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Lynch,9,,
114,2015-01-06,H.Res.7,Financial Services,Mr. David Scott of Georgia,10,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Al Green of Texas,11,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Cleaver,12,,
114,2015-01-06,H.Res.7,Financial Services,Ms. Moore,13,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Ellison,14,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Perlmutter,15,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Himes,16,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Carney,17,,
114,2015-01-06,H.Res.7,Financial Services,Ms. Sewell of Alabama,18,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Foster,19,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Kildee,20,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Murphy of Florida,21,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Delaney,22,,
114,2015-01-06,H.Res.7,Financial Services,Ms. Sinema,23,,
114,2015-01-06,H.Res.7,Financial Services,Mrs. Beatty,24,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Heck of Washington,25,,
114,2015-01-06,H.Res.7,Financial Services,Mr. Vargas,26,,
114,2015-01-06,H.Res.7,Foreign Affairs,Mr. Engel (when sworn),1,,
114,2015-01-06,H.Res.7,Homeland Security,Mr. Thompson of Mississippi,1,,
114,2015-01-06,H.Res.7,House Administration,Mr. Brady of Pennsylvania,1,,
114,2015-01-06,H.Res.7,Judiciary,Mr. Conyers,1,,
114,2015-01-06,H.Res.7,Natural Resources,Mr. Grijalva,1,,
114,2015-01-06,H.Res.7,Oversight and Government Reform,Mr. Cummings,1,,
114,2015-01-06,H.Res.7,Rules,Ms. Slaughter,1,,
114,2015-01-06,H.Res.7,Rules,Mr. McGovern,2,,
114,2015-01-06,H.Res.7,Rules,Mr. Hastings of Florida,3,,
114,2015-01-06,H.Res.7,Rules,Mr. Polis,4,,
114,2015-01-06,H.Res.7,"Science, Space, and Technology",Ms. Eddie Bernice Johnson of Texas,1,,
114,2015-01-06,H.Res.7,Small Business,Ms. Velázquez (when sworn),1,,
114,2015-01-06,H.Res.7,Transportation and Infrastructure,Mr. DeFazio,1,,
114,2015-01-06,H.Res.7,Veterans' Affairs,Ms. Brown of Florida,1,,
114,2015-01-06,H.Res.7,Ways and Means,Mr. Levin,1,,
114,2015-01-06,H.Res.7,Ways and Means,Mr. Rangel (when sworn),2,,
114,2015-01-06,H.Res.7,Ways and Means,Mr. McDermott,3,,
114,2015-01-06,H.Res.7,Ways and Means,Mr. Lewis,4,,
